FID,id,longitude,latitude,data_hora_gmt,satelite,municipio,estado,pais,municipio_id,estado_id,pais_id,numero_dias_sem_chuva,precipitacao,risco_fogo,bioma,geom
focos_brasil_hoje_ref.a1ede6e9-f599-35a6-8460-198aa190c241,a1ede6e9-f599-35a6-8460-198aa190c241,-42.356,-6.414,2020-09-24T16:30:00,AQUA_M-T,REGENERAÇÃO,PIAUÍ,Brasil,2208809,22,33,,,,Caatinga,POINT (-6.414 -42.356)
focos_brasil_hoje_ref.67422d0d-1615-339f-810d-f8e790456d10,67422d0d-1615-339f-810d-f8e790456d10,-47.689,-8.889,2020-09-24T16:30:00,AQUA_M-T,SANTA MARIA DO TOCANTINS,TOCANTINS,Brasil,1718881,17,33,,,,Cerrado,POINT (-8.889 -47.689)
focos_brasil_hoje_ref.2cd85444-b7b2-39e1-858d-43daddd7d007,2cd85444-b7b2-39e1-858d-43daddd7d007,-42.346,-6.413,2020-09-24T16:30:00,AQUA_M-T,REGENERAÇÃO,PIAUÍ,Brasil,2208809,22,33,,,,Caatinga,POINT (-6.413 -42.346)
focos_brasil_hoje_ref.394bf8c4-f917-3e03-815e-441bef410686,394bf8c4-f917-3e03-815e-441bef410686,-42.706,-6.014,2020-09-24T16:30:00,AQUA_M-T,SÃO GONÇALO DO PIAUÍ,PIAUÍ,Brasil,2209807,22,33,,,,Caatinga,POINT (-6.014 -42.706)
focos_brasil_hoje_ref.23de0c69-345c-3b67-9e95-fb001801ec38,23de0c69-345c-3b67-9e95-fb001801ec38,-50.59,-8.897,2020-09-24T16:30:00,AQUA_M-T,SANTA MARIA DAS BARREIRAS,PARÁ,Brasil,1506583,15,33,,,,Amazônia,POINT (-8.897 -50.59)
focos_brasil_hoje_ref.326c2914-a5d4-3d74-ae38-0948fad218a8,326c2914-a5d4-3d74-ae38-0948fad218a8,-44.455,-6.33,2020-09-24T16:30:00,AQUA_M-T,MIRADOR,MARANHÃO,Brasil,2106706,21,33,,,,Cerrado,POINT (-6.33 -44.455)
focos_brasil_hoje_ref.acea1001-7ec6-35da-be56-2ad0595539ad,acea1001-7ec6-35da-be56-2ad0595539ad,-47.674,-8.898,2020-09-24T16:30:00,AQUA_M-T,SANTA MARIA DO TOCANTINS,TOCANTINS,Brasil,1718881,17,33,,,,Cerrado,POINT (-8.898 -47.674)
focos_brasil_hoje_ref.29495b96-51d2-3e80-91d9-5037ed9bf697,29495b96-51d2-3e80-91d9-5037ed9bf697,-43.716,-7.798,2020-09-24T16:30:00,AQUA_M-T,ELISEU MARTINS,PIAUÍ,Brasil,2203602,22,33,,,,Caatinga,POINT (-7.798 -43.716)
focos_brasil_hoje_ref.5bca7319-f87b-35f1-abf5-b7768e8c2c7f,5bca7319-f87b-35f1-abf5-b7768e8c2c7f,-43.74,-7.737,2020-09-24T16:30:00,AQUA_M-T,CANAVIEIRA,PIAUÍ,Brasil,2202251,22,33,,,,Caatinga,POINT (-7.737 -43.74)
focos_brasil_hoje_ref.9d809159-2f85-32a7-9c3e-2a953b90d81a,9d809159-2f85-32a7-9c3e-2a953b90d81a,-43.731,-7.736,2020-09-24T16:30:00,AQUA_M-T,CANAVIEIRA,PIAUÍ,Brasil,2202251,22,33,,,,Caatinga,POINT (-7.736 -43.731)
focos_brasil_hoje_ref.9e80b4e1-2e53-3167-bd5f-2b573363061a,9e80b4e1-2e53-3167-bd5f-2b573363061a,-43.722,-7.735,2020-09-24T16:30:00,AQUA_M-T,CANAVIEIRA,PIAUÍ,Brasil,2202251,22,33,,,,Caatinga,POINT (-7.735 -43.722)
focos_brasil_hoje_ref.ad92fdda-0d9c-382a-aafc-005fdebe3de2,ad92fdda-0d9c-382a-aafc-005fdebe3de2,-43.741,-7.728,2020-09-24T16:30:00,AQUA_M-T,CANAVIEIRA,PIAUÍ,Brasil,2202251,22,33,,,,Caatinga,POINT (-7.728 -43.741)
focos_brasil_hoje_ref.35f08521-4732-387f-b1e2-8b5fdb541bda,35f08521-4732-387f-b1e2-8b5fdb541bda,-47.688,-8.9,2020-09-24T16:30:00,AQUA_M-T,SANTA MARIA DO TOCANTINS,TOCANTINS,Brasil,1718881,17,33,,,,Cerrado,POINT (-8.9 -47.688)
focos_brasil_hoje_ref.2505f42a-5b49-3d66-a8ca-f8229826cc5b,2505f42a-5b49-3d66-a8ca-f8229826cc5b,-43.732,-7.727,2020-09-24T16:30:00,AQUA_M-T,CANAVIEIRA,PIAUÍ,Brasil,2202251,22,33,,,,Caatinga,POINT (-7.727 -43.732)
focos_brasil_hoje_ref.a1aba477-287b-336a-aaaa-ba97b5041544,a1aba477-287b-336a-aaaa-ba97b5041544,-43.723,-7.726,2020-09-24T16:30:00,AQUA_M-T,CANAVIEIRA,PIAUÍ,Brasil,2202251,22,33,,,,Caatinga,POINT (-7.726 -43.723)
focos_brasil_hoje_ref.85c3803a-de63-35eb-8411-d93564f8b0e0,85c3803a-de63-35eb-8411-d93564f8b0e0,-50.584,-8.902,2020-09-24T16:30:00,AQUA_M-T,SANTA MARIA DAS BARREIRAS,PARÁ,Brasil,1506583,15,33,,,,Amazônia,POINT (-8.902 -50.584)
focos_brasil_hoje_ref.36069cb3-9aa9-31f3-9599-a60b3228110e,36069cb3-9aa9-31f3-9599-a60b3228110e,-44.6,-6.351,2020-09-24T16:30:00,AQUA_M-T,MIRADOR,MARANHÃO,Brasil,2106706,21,33,,,,Cerrado,POINT (-6.351 -44.6)
focos_brasil_hoje_ref.dbfe35a4-f6ca-3040-9f08-a04ebca534c5,dbfe35a4-f6ca-3040-9f08-a04ebca534c5,-44.103,-6.353,2020-09-24T16:30:00,AQUA_M-T,SUCUPIRA DO NORTE,MARANHÃO,Brasil,2111904,21,33,,,,Cerrado,POINT (-6.353 -44.103)
focos_brasil_hoje_ref.2a6db4a9-cbcb-3aad-8e93-436e7b8ab489,2a6db4a9-cbcb-3aad-8e93-436e7b8ab489,-43.754,-7.619,2020-09-24T16:30:00,AQUA_M-T,BERTOLÍNIA,PIAUÍ,Brasil,2201705,22,33,,,,Caatinga,POINT (-7.619 -43.754)
focos_brasil_hoje_ref.5d2bb7d2-7151-30fe-a625-1a950b171f1e,5d2bb7d2-7151-30fe-a625-1a950b171f1e,-43.738,-7.608,2020-09-24T16:30:00,AQUA_M-T,BERTOLÍNIA,PIAUÍ,Brasil,2201705,22,33,,,,Caatinga,POINT (-7.608 -43.738)
focos_brasil_hoje_ref.86e22af0-7b2e-303b-822f-72fcc16af0fe,86e22af0-7b2e-303b-822f-72fcc16af0fe,-47.672,-8.909,2020-09-24T16:30:00,AQUA_M-T,SANTA MARIA DO TOCANTINS,TOCANTINS,Brasil,1718881,17,33,,,,Cerrado,POINT (-8.909 -47.672)
focos_brasil_hoje_ref.bf4abd93-dab5-3885-bce5-71971ccd85a4,bf4abd93-dab5-3885-bce5-71971ccd85a4,-47.686,-8.911,2020-09-24T16:30:00,AQUA_M-T,SANTA MARIA DO TOCANTINS,TOCANTINS,Brasil,1718881,17,33,,,,Cerrado,POINT (-8.911 -47.686)
focos_brasil_hoje_ref.a284ea45-fc02-38fc-aa3f-e832676b38ff,a284ea45-fc02-38fc-aa3f-e832676b38ff,-43.729,-7.607,2020-09-24T16:30:00,AQUA_M-T,CANAVIEIRA,PIAUÍ,Brasil,2202251,22,33,,,,Caatinga,POINT (-7.607 -43.729)
focos_brasil_hoje_ref.c91d8a93-71f6-39ae-ac4e-847def71d161,c91d8a93-71f6-39ae-ac4e-847def71d161,-43.753,-7.601,2020-09-24T16:30:00,AQUA_M-T,BERTOLÍNIA,PIAUÍ,Brasil,2201705,22,33,,,,Caatinga,POINT (-7.601 -43.753)
focos_brasil_hoje_ref.01482922-0519-3459-9a1d-cfe2a05e6d51,01482922-0519-3459-9a1d-cfe2a05e6d51,-44.112,-6.355,2020-09-24T16:30:00,AQUA_M-T,SUCUPIRA DO NORTE,MARANHÃO,Brasil,2111904,21,33,,,,Cerrado,POINT (-6.355 -44.112)
focos_brasil_hoje_ref.8d6c005a-db6d-3eee-9bf1-e125a9911545,8d6c005a-db6d-3eee-9bf1-e125a9911545,-43.744,-7.6,2020-09-24T16:30:00,AQUA_M-T,BERTOLÍNIA,PIAUÍ,Brasil,2201705,22,33,,,,Caatinga,POINT (-7.6 -43.744)
focos_brasil_hoje_ref.68059101-5f9a-3adc-8edc-6aeaba376c40,68059101-5f9a-3adc-8edc-6aeaba376c40,-50.796,-8.914,2020-09-24T16:30:00,AQUA_M-T,SANTA MARIA DAS BARREIRAS,PARÁ,Brasil,1506583,15,33,,,,Amazônia,POINT (-8.914 -50.796)
focos_brasil_hoje_ref.d68c0744-16f7-3209-a3ae-56c296371cc5,d68c0744-16f7-3209-a3ae-56c296371cc5,-43.444,-7.125,2020-09-24T16:30:00,AQUA_M-T,JERUMENHA,PIAUÍ,Brasil,2205300,22,33,,,,Caatinga,POINT (-7.125 -43.444)
focos_brasil_hoje_ref.d640e48b-6c9a-3127-a728-c1907b3d6850,d640e48b-6c9a-3127-a728-c1907b3d6850,-50.8,-8.924,2020-09-24T16:30:00,AQUA_M-T,SANTA MARIA DAS BARREIRAS,PARÁ,Brasil,1506583,15,33,,,,Amazônia,POINT (-8.924 -50.8)
focos_brasil_hoje_ref.8bca3053-df2b-3a5c-bca0-74fa13639aa7,8bca3053-df2b-3a5c-bca0-74fa13639aa7,-42.869,-8.403,2020-09-24T16:30:00,AQUA_M-T,BREJO DO PIAUÍ,PIAUÍ,Brasil,2201988,22,33,,,,Caatinga,POINT (-8.403 -42.869)
focos_brasil_hoje_ref.bc4862d7-7e3c-3ec6-a73b-9f0749aaeba3,bc4862d7-7e3c-3ec6-a73b-9f0749aaeba3,-42.833,-8.371,2020-09-24T16:30:00,AQUA_M-T,BREJO DO PIAUÍ,PIAUÍ,Brasil,2201988,22,33,,,,Caatinga,POINT (-8.371 -42.833)
focos_brasil_hoje_ref.75a06caf-c162-3081-942b-947ba65ee92c,75a06caf-c162-3081-942b-947ba65ee92c,-47.995,-9.032,2020-09-24T16:30:00,AQUA_M-T,BOM JESUS DO TOCANTINS,TOCANTINS,Brasil,1703305,17,33,,,,Cerrado,POINT (-9.032 -47.995)
focos_brasil_hoje_ref.5ac7d211-d43a-3215-94f4-f94cffd8d7a6,5ac7d211-d43a-3215-94f4-f94cffd8d7a6,-45.848,-6.369,2020-09-24T16:30:00,AQUA_M-T,FORMOSA DA SERRA NEGRA,MARANHÃO,Brasil,2104099,21,33,,,,Cerrado,POINT (-6.369 -45.848)
focos_brasil_hoje_ref.1d0f6236-1b55-3257-856d-ab40140226a7,1d0f6236-1b55-3257-856d-ab40140226a7,-50.793,-9.091,2020-09-24T16:30:00,AQUA_M-T,SANTANA DO ARAGUAIA,PARÁ,Brasil,1506708,15,33,,,,Amazônia,POINT (-9.091 -50.793)
focos_brasil_hoje_ref.5b385ffe-3b0b-3297-a2d9-97b49cde70da,5b385ffe-3b0b-3297-a2d9-97b49cde70da,-42.91,-8.355,2020-09-24T16:30:00,AQUA_M-T,TAMBORIL DO PIAUÍ,PIAUÍ,Brasil,2210953,22,33,,,,Caatinga,POINT (-8.355 -42.91)
focos_brasil_hoje_ref.dd30eb1b-0beb-3b3d-912b-db24f62157f1,dd30eb1b-0beb-3b3d-912b-db24f62157f1,-42.681,-8.331,2020-09-24T16:30:00,AQUA_M-T,BREJO DO PIAUÍ,PIAUÍ,Brasil,2201988,22,33,,,,Caatinga,POINT (-8.331 -42.681)
focos_brasil_hoje_ref.74697493-5f82-3163-820b-62cd658ccb03,74697493-5f82-3163-820b-62cd658ccb03,-42.896,-8.325,2020-09-24T16:30:00,AQUA_M-T,TAMBORIL DO PIAUÍ,PIAUÍ,Brasil,2210953,22,33,,,,Caatinga,POINT (-8.325 -42.896)
focos_brasil_hoje_ref.37e43deb-b960-31e4-9423-0159306fbc47,37e43deb-b960-31e4-9423-0159306fbc47,-42.887,-8.324,2020-09-24T16:30:00,AQUA_M-T,BREJO DO PIAUÍ,PIAUÍ,Brasil,2201988,22,33,,,,Caatinga,POINT (-8.324 -42.887)
focos_brasil_hoje_ref.61d5a38a-fcf3-3522-907b-14e88843a9fa,61d5a38a-fcf3-3522-907b-14e88843a9fa,-42.691,-8.323,2020-09-24T16:30:00,AQUA_M-T,BREJO DO PIAUÍ,PIAUÍ,Brasil,2201988,22,33,,,,Caatinga,POINT (-8.323 -42.691)
focos_brasil_hoje_ref.2764faaa-0365-3c69-a6d9-a545fdbed834,2764faaa-0365-3c69-a6d9-a545fdbed834,-42.656,-8.309,2020-09-24T16:30:00,AQUA_M-T,BREJO DO PIAUÍ,PIAUÍ,Brasil,2201988,22,33,,,,Caatinga,POINT (-8.309 -42.656)
focos_brasil_hoje_ref.afa0f299-4dc9-3535-a4b6-8f7fe30d7b7f,afa0f299-4dc9-3535-a4b6-8f7fe30d7b7f,-43.412,-8.141,2020-09-24T16:30:00,AQUA_M-T,CANTO DO BURITI,PIAUÍ,Brasil,2202307,22,33,,,,Caatinga,POINT (-8.141 -43.412)
focos_brasil_hoje_ref.1fb3254c-fb1f-32f0-88f2-d284a99ae278,1fb3254c-fb1f-32f0-88f2-d284a99ae278,-43.403,-8.14,2020-09-24T16:30:00,AQUA_M-T,CANTO DO BURITI,PIAUÍ,Brasil,2202307,22,33,,,,Caatinga,POINT (-8.14 -43.403)
focos_brasil_hoje_ref.c730c976-be0c-3d9f-883e-35658d8a6495,c730c976-be0c-3d9f-883e-35658d8a6495,-43.413,-8.132,2020-09-24T16:30:00,AQUA_M-T,CANTO DO BURITI,PIAUÍ,Brasil,2202307,22,33,,,,Caatinga,POINT (-8.132 -43.413)
focos_brasil_hoje_ref.20e7860a-a7ca-3320-aad6-e0f09a10a7c5,20e7860a-a7ca-3320-aad6-e0f09a10a7c5,-43.404,-8.131,2020-09-24T16:30:00,AQUA_M-T,CANTO DO BURITI,PIAUÍ,Brasil,2202307,22,33,,,,Caatinga,POINT (-8.131 -43.404)
focos_brasil_hoje_ref.be99d99c-2ba3-3259-baa9-b10b0a68742f,be99d99c-2ba3-3259-baa9-b10b0a68742f,-42.362,-8.082,2020-09-24T16:30:00,AQUA_M-T,PEDRO LAURENTINO,PIAUÍ,Brasil,2207934,22,33,,,,Caatinga,POINT (-8.082 -42.362)
focos_brasil_hoje_ref.c8d7a0e4-8324-3a9b-a9ee-ca0489689f63,c8d7a0e4-8324-3a9b-a9ee-ca0489689f63,-42.353,-8.081,2020-09-24T16:30:00,AQUA_M-T,PEDRO LAURENTINO,PIAUÍ,Brasil,2207934,22,33,,,,Caatinga,POINT (-8.081 -42.353)
focos_brasil_hoje_ref.97bf26b5-1daf-3df9-a0d2-f522623e6535,97bf26b5-1daf-3df9-a0d2-f522623e6535,-42.344,-8.079,2020-09-24T16:30:00,AQUA_M-T,PEDRO LAURENTINO,PIAUÍ,Brasil,2207934,22,33,,,,Caatinga,POINT (-8.079 -42.344)
focos_brasil_hoje_ref.d93639bb-4969-3911-98fb-b06cd3f4784d,d93639bb-4969-3911-98fb-b06cd3f4784d,-42.234,-14.394,2020-09-24T16:30:00,AQUA_M-T,CACULÉ,BAHIA,Brasil,2905008,29,33,,,,Caatinga,POINT (-14.394 -42.234)
focos_brasil_hoje_ref.4dfa8ef8-bfa1-3cbf-b646-09f469c0c834,4dfa8ef8-bfa1-3cbf-b646-09f469c0c834,-41.955,-14.29,2020-09-24T16:30:00,AQUA_M-T,MALHADA DE PEDRAS,BAHIA,Brasil,2920304,29,33,,,,Caatinga,POINT (-14.29 -41.955)
focos_brasil_hoje_ref.24a075ac-7d3d-3137-b2b3-a834b80552c8,24a075ac-7d3d-3137-b2b3-a834b80552c8,-42.172,-14.119,2020-09-24T16:30:00,AQUA_M-T,LAGOA REAL,BAHIA,Brasil,2918753,29,33,,,,Caatinga,POINT (-14.119 -42.172)
focos_brasil_hoje_ref.ce0cada0-edd3-39ef-bb9c-3f4514643760,ce0cada0-edd3-39ef-bb9c-3f4514643760,-42.875,-14.099,2020-09-24T16:30:00,AQUA_M-T,GUANAMBI,BAHIA,Brasil,2911709,29,33,,,,Caatinga,POINT (-14.099 -42.875)
focos_brasil_hoje_ref.6a50c259-c3a5-3d68-a2a4-5a12f3af5150,6a50c259-c3a5-3d68-a2a4-5a12f3af5150,-43.082,-13.016,2020-09-24T16:30:00,AQUA_M-T,PARATINGA,BAHIA,Brasil,2923704,29,33,,,,Caatinga,POINT (-13.016 -43.082)
focos_brasil_hoje_ref.740acaf1-dbd5-3e88-99a8-35fc7f295e25,740acaf1-dbd5-3e88-99a8-35fc7f295e25,-41.835,-12.524,2020-09-24T16:30:00,AQUA_M-T,SEABRA,BAHIA,Brasil,2929909,29,33,,,,Caatinga,POINT (-12.524 -41.835)
focos_brasil_hoje_ref.6e07cdc8-d81f-31d7-b08a-f5fb3ad3db40,6e07cdc8-d81f-31d7-b08a-f5fb3ad3db40,-42.087,-12.211,2020-09-24T16:30:00,AQUA_M-T,BARRA DO MENDES,BAHIA,Brasil,2903003,29,33,,,,Caatinga,POINT (-12.211 -42.087)
focos_brasil_hoje_ref.5160ead6-22f0-3aab-858f-b0f44bf88003,5160ead6-22f0-3aab-858f-b0f44bf88003,-42.077,-12.209,2020-09-24T16:30:00,AQUA_M-T,BARRA DO MENDES,BAHIA,Brasil,2903003,29,33,,,,Caatinga,POINT (-12.209 -42.077)
focos_brasil_hoje_ref.992a45cf-73ad-38b9-9aef-36de987e26bb,992a45cf-73ad-38b9-9aef-36de987e26bb,-42.293,-11.146,2020-09-24T16:30:00,AQUA_M-T,ITAGUAÇU DA BAHIA,BAHIA,Brasil,2915353,29,33,,,,Caatinga,POINT (-11.146 -42.293)
focos_brasil_hoje_ref.761740f4-6d17-3197-aff8-4b7826eee3cd,761740f4-6d17-3197-aff8-4b7826eee3cd,-42.284,-11.144,2020-09-24T16:30:00,AQUA_M-T,ITAGUAÇU DA BAHIA,BAHIA,Brasil,2915353,29,33,,,,Caatinga,POINT (-11.144 -42.284)
focos_brasil_hoje_ref.7d89ee84-0365-3adf-afad-db6a59b7c159,7d89ee84-0365-3adf-afad-db6a59b7c159,-42.295,-11.137,2020-09-24T16:30:00,AQUA_M-T,ITAGUAÇU DA BAHIA,BAHIA,Brasil,2915353,29,33,,,,Caatinga,POINT (-11.137 -42.295)
focos_brasil_hoje_ref.efbf6e5a-3dc8-3114-aa95-8b1ac6cfd62e,efbf6e5a-3dc8-3114-aa95-8b1ac6cfd62e,-42.286,-11.135,2020-09-24T16:30:00,AQUA_M-T,ITAGUAÇU DA BAHIA,BAHIA,Brasil,2915353,29,33,,,,Caatinga,POINT (-11.135 -42.286)
focos_brasil_hoje_ref.89260057-b371-3785-9520-ce005d22e063,89260057-b371-3785-9520-ce005d22e063,-42.305,-11.129,2020-09-24T16:30:00,AQUA_M-T,ITAGUAÇU DA BAHIA,BAHIA,Brasil,2915353,29,33,,,,Caatinga,POINT (-11.129 -42.305)
focos_brasil_hoje_ref.8f1d9e9f-13d9-31da-a7c6-7f8ad6e99ba5,8f1d9e9f-13d9-31da-a7c6-7f8ad6e99ba5,-42.296,-11.128,2020-09-24T16:30:00,AQUA_M-T,ITAGUAÇU DA BAHIA,BAHIA,Brasil,2915353,29,33,,,,Caatinga,POINT (-11.128 -42.296)
focos_brasil_hoje_ref.ea645db3-fec9-3fc0-a3b9-d4c0565ddb65,ea645db3-fec9-3fc0-a3b9-d4c0565ddb65,-42.287,-11.126,2020-09-24T16:30:00,AQUA_M-T,ITAGUAÇU DA BAHIA,BAHIA,Brasil,2915353,29,33,,,,Caatinga,POINT (-11.126 -42.287)
focos_brasil_hoje_ref.499ffe6b-d6bf-33de-8708-98c1721dea36,499ffe6b-d6bf-33de-8708-98c1721dea36,-43.294,-10.407,2020-09-24T16:30:00,AQUA_M-T,BARRA,BAHIA,Brasil,2902708,29,33,,,,Caatinga,POINT (-10.407 -43.294)
focos_brasil_hoje_ref.2ec8fdee-eeae-3c83-bf72-051a9c124930,2ec8fdee-eeae-3c83-bf72-051a9c124930,-43.288,-10.213,2020-09-24T16:30:00,AQUA_M-T,PILÃO ARCADO,BAHIA,Brasil,2924405,29,33,,,,Caatinga,POINT (-10.213 -43.288)
focos_brasil_hoje_ref.acf468f2-048f-394f-9689-e3a380e78f94,acf468f2-048f-394f-9689-e3a380e78f94,-44.868,-7.776,2020-09-24T16:30:00,AQUA_M-T,URUÇUÍ,PIAUÍ,Brasil,2211209,22,33,,,,Cerrado,POINT (-7.776 -44.868)
focos_brasil_hoje_ref.c04a9cb3-ce71-3939-aa10-39ff8a6116e8,c04a9cb3-ce71-3939-aa10-39ff8a6116e8,-44.08,-8.374,2020-09-24T16:30:00,AQUA_M-T,MANOEL EMÍDIO,PIAUÍ,Brasil,2205904,22,33,,,,Cerrado,POINT (-8.374 -44.08)
focos_brasil_hoje_ref.c5d656a1-54bd-3f88-88df-85dcb9eb3ac3,c5d656a1-54bd-3f88-88df-85dcb9eb3ac3,-44.071,-8.373,2020-09-24T16:30:00,AQUA_M-T,MANOEL EMÍDIO,PIAUÍ,Brasil,2205904,22,33,,,,Cerrado,POINT (-8.373 -44.071)
focos_brasil_hoje_ref.287dc325-6019-37a5-b737-9ef2b1170ca1,287dc325-6019-37a5-b737-9ef2b1170ca1,-45.431,-8.279,2020-09-24T16:30:00,AQUA_M-T,BAIXA GRANDE DO RIBEIRO,PIAUÍ,Brasil,2201150,22,33,,,,Cerrado,POINT (-8.279 -45.431)
focos_brasil_hoje_ref.0b3c25ad-3811-3899-b53c-b44341429180,0b3c25ad-3811-3899-b53c-b44341429180,-44.872,-8.274,2020-09-24T16:30:00,AQUA_M-T,BAIXA GRANDE DO RIBEIRO,PIAUÍ,Brasil,2201150,22,33,,,,Cerrado,POINT (-8.274 -44.872)
focos_brasil_hoje_ref.e2c8db36-707d-3abd-8721-cc126b726303,e2c8db36-707d-3abd-8721-cc126b726303,-43.422,-8.133,2020-09-24T16:30:00,AQUA_M-T,CANTO DO BURITI,PIAUÍ,Brasil,2202307,22,33,,,,Cerrado,POINT (-8.133 -43.422)
focos_brasil_hoje_ref.a2c00e11-784d-37a1-8cb2-8057ed26ae3c,a2c00e11-784d-37a1-8cb2-8057ed26ae3c,-43.423,-8.124,2020-09-24T16:30:00,AQUA_M-T,CANTO DO BURITI,PIAUÍ,Brasil,2202307,22,33,,,,Cerrado,POINT (-8.124 -43.423)
focos_brasil_hoje_ref.2844bc8a-b4a1-3a79-964a-97e0bbec9d33,2844bc8a-b4a1-3a79-964a-97e0bbec9d33,-43.414,-8.123,2020-09-24T16:30:00,AQUA_M-T,CANTO DO BURITI,PIAUÍ,Brasil,2202307,22,33,,,,Cerrado,POINT (-8.123 -43.414)
focos_brasil_hoje_ref.6b2db422-4496-33d8-9e05-93c001d8ae99,6b2db422-4496-33d8-9e05-93c001d8ae99,-43.555,-8.079,2020-09-24T16:30:00,AQUA_M-T,ELISEU MARTINS,PIAUÍ,Brasil,2203602,22,33,,,,Cerrado,POINT (-8.079 -43.555)
focos_brasil_hoje_ref.f00cd642-798f-3225-a2d5-66d3dcd3cf3f,f00cd642-798f-3225-a2d5-66d3dcd3cf3f,-43.565,-8.071,2020-09-24T16:30:00,AQUA_M-T,ELISEU MARTINS,PIAUÍ,Brasil,2203602,22,33,,,,Cerrado,POINT (-8.071 -43.565)
focos_brasil_hoje_ref.9c0120a7-6c04-3b65-a684-73ab217ec8b1,9c0120a7-6c04-3b65-a684-73ab217ec8b1,-43.556,-8.07,2020-09-24T16:30:00,AQUA_M-T,ELISEU MARTINS,PIAUÍ,Brasil,2203602,22,33,,,,Cerrado,POINT (-8.07 -43.556)
focos_brasil_hoje_ref.8529cab7-e4d2-331e-8e48-f4f8355f94d5,8529cab7-e4d2-331e-8e48-f4f8355f94d5,-43.585,-8.065,2020-09-24T16:30:00,AQUA_M-T,ELISEU MARTINS,PIAUÍ,Brasil,2203602,22,33,,,,Cerrado,POINT (-8.065 -43.585)
focos_brasil_hoje_ref.2a6c8500-834c-3a02-ade2-f16e5afd847b,2a6c8500-834c-3a02-ade2-f16e5afd847b,-43.576,-8.064,2020-09-24T16:30:00,AQUA_M-T,ELISEU MARTINS,PIAUÍ,Brasil,2203602,22,33,,,,Cerrado,POINT (-8.064 -43.576)
focos_brasil_hoje_ref.14b26172-ae03-34f6-9f20-40a93d827057,14b26172-ae03-34f6-9f20-40a93d827057,-43.567,-8.063,2020-09-24T16:30:00,AQUA_M-T,ELISEU MARTINS,PIAUÍ,Brasil,2203602,22,33,,,,Cerrado,POINT (-8.063 -43.567)
focos_brasil_hoje_ref.869ed848-77d6-33be-a5a4-ddf40e0d7dae,869ed848-77d6-33be-a5a4-ddf40e0d7dae,-43.586,-8.056,2020-09-24T16:30:00,AQUA_M-T,ELISEU MARTINS,PIAUÍ,Brasil,2203602,22,33,,,,Cerrado,POINT (-8.056 -43.586)
focos_brasil_hoje_ref.01e774e0-3cc3-30ad-913a-1e85faf9dfe8,01e774e0-3cc3-30ad-913a-1e85faf9dfe8,-43.577,-8.055,2020-09-24T16:30:00,AQUA_M-T,ELISEU MARTINS,PIAUÍ,Brasil,2203602,22,33,,,,Cerrado,POINT (-8.055 -43.577)
focos_brasil_hoje_ref.a5a4a6ba-e7b9-318e-98ad-c419babf9546,a5a4a6ba-e7b9-318e-98ad-c419babf9546,-43.916,-7.956,2020-09-24T16:30:00,AQUA_M-T,BERTOLÍNIA,PIAUÍ,Brasil,2201705,22,33,,,,Cerrado,POINT (-7.956 -43.916)
focos_brasil_hoje_ref.964f4d89-658b-35c7-84e7-b309b0f562f8,964f4d89-658b-35c7-84e7-b309b0f562f8,-43.915,-7.965,2020-09-24T16:30:00,AQUA_M-T,BERTOLÍNIA,PIAUÍ,Brasil,2201705,22,33,,,,Cerrado,POINT (-7.965 -43.915)
focos_brasil_hoje_ref.ea61db10-c27e-3d27-914c-a33215a124a3,ea61db10-c27e-3d27-914c-a33215a124a3,-45.934,-20.512,2020-09-24T16:30:00,AQUA_M-T,PIUMHI,MINAS GERAIS,Brasil,3151503,31,33,,,,Cerrado,POINT (-20.512 -45.934)
focos_brasil_hoje_ref.cb703ae0-d6e9-3e8a-9ee9-13c111840f68,cb703ae0-d6e9-3e8a-9ee9-13c111840f68,-44.069,-19.148,2020-09-24T16:30:00,AQUA_M-T,CORDISBURGO,MINAS GERAIS,Brasil,3118908,31,33,,,,Cerrado,POINT (-19.148 -44.069)
focos_brasil_hoje_ref.75aa6753-84ae-3bf3-ba9b-460c8f80e097,75aa6753-84ae-3bf3-ba9b-460c8f80e097,-42.739,-14.833,2020-09-24T16:30:00,AQUA_M-T,URANDI,BAHIA,Brasil,2932606,29,33,,,,Cerrado,POINT (-14.833 -42.739)
focos_brasil_hoje_ref.f6c672b7-aad5-36cd-a03b-c5ea9b268903,f6c672b7-aad5-36cd-a03b-c5ea9b268903,-44.963,-14.387,2020-09-24T16:30:00,AQUA_M-T,COCOS,BAHIA,Brasil,2908101,29,33,,,,Cerrado,POINT (-14.387 -44.963)
focos_brasil_hoje_ref.844c3ace-7ecd-3659-8007-e9961691a7f7,844c3ace-7ecd-3659-8007-e9961691a7f7,-44.958,-14.387,2020-09-24T16:30:00,AQUA_M-T,COCOS,BAHIA,Brasil,2908101,29,33,,,,Cerrado,POINT (-14.387 -44.958)
focos_brasil_hoje_ref.8754b71f-7529-35bb-b2f7-a87127b3244d,8754b71f-7529-35bb-b2f7-a87127b3244d,-44.944,-14.252,2020-09-24T16:30:00,AQUA_M-T,COCOS,BAHIA,Brasil,2908101,29,33,,,,Cerrado,POINT (-14.252 -44.944)
